34115200-8;Αυτοκίνητα οχήματα για τη μεταφορά κάτω των 10 ατόμων;
34115300-9;Μεταχειρισμένα οχήματα για τη μεταφορά επιβατών;
34120000-4;Αυτοκίνητα οχήματα για τη μεταφορά 10 ή περισσοτέρων ατόμων;
34121000-1;Λεωφορεία και πούλμαν;
34121100-2;Λεωφορεία δημόσιων συγκοινωνιών;
34121200-3;Αρθρωτά λεωφορεία;
34121300-4;Διώροφα λεωφορεία;
34121400-5;Λεωφορεία χαμηλού δαπέδου;
34121500-6;Πούλμαν;
34130000-7;Αυτοκίνητα οχήματα για τη μεταφορά εμπορευμάτων;
34131000-4;Ημιφορτηγά;
34132000-1;Μηχανοκίνητα έλκηθρα;
34133000-8;Αρθρωτά φορτηγά οχήματα;
34133100-9;Βυτιοφόρα;
34133110-2;Βυτιοφόρα μεταφοράς καυσίμων;
34134000-5;Φορτηγά με επίπεδη και ανατρεπόμενη καρότσα;
34134100-6;Φορτηγά με επίπεδη καρότσα;
34134200-7;Φορτηγά με ανατρεπόμενη καρότσα;
34136000-9;Φορτηγάκια;
34136100-0;Μικρά φορτηγά;
34136200-1;Φορτηγάκια με διαχωριστικά τοιχώματα;
34137000-6;Μεταχειρισμένα οχήματα για τη μεταφορά εμπορευμάτων;
34138000-3;Οδικοί ελκυστήρες;
34139000-0;Πλαίσια οχημάτων;
34139100-1;Πλαίσια οχημάτων με θάλαμο οδήγησης;
34139200-2;Αμαξώματα πλαισίων οχημάτων;
34139300-3;Πλήρη πλαίσια οχημάτων;
34140000-0;Αυτοκίνητα οχήματα μεγάλης αντοχής;
34142000-4;Γερανοφόρα φορτηγά και ανατρεπόμενα οχήματα;
34142100-5;Φορτηγά με ανυψωτική πλατφόρμα;
34142200-6;Φορτωτές κάδων;
34142300-7;Ανατρεπόμενα οχήματα;
34143000-1;Οχήματα χειμερινής συντήρησης;
34144000-8;Αυτοκίνητα οχήματα ειδικής χρήσης;
34144100-9;Κινητοί πύργοι γεωτρήσεων;
34144200-0;Οχήματα για τις υπηρεσίες εκτάκτου ανάγκης;
34144210-3;Πυροσβεστικά οχήματα;
34144211-0;Φορτηγά με περιστρεφόμενη κλίμακα;
34144212-7;Υδροφόρες πυροσβεστικών οχημάτων;
34144213-4;Πυροσβεστικές αντλίες;
34144220-6;Οχήματα οδικής βοήθειας;
34144300-1;Κινητές γέφυρες;
34144400-2;Οχήματα οδικής συντήρησης;
34144410-5;Οχήματα εκκένωσης βόθρων;
34144420-8;Μηχανήματα διασκόρπισης αλατιού;
34144430-1;Οχήματα οδικού καθαρισμού;
34144431-8;Αυτοκινούμενα απορροφητικά σάρωθρα;
34144440-4;Οχήματα διάστρωσης άμμου;
34144450-7;Οχήματα ψεκασμού;
34144500-3;Οχήματα περισυλλογής απορριμμάτων και ακάθαρτων νερών;
34144510-6;Οχήματα περισυλλογής απορριμμάτων;
34144511-3;Οχήματα συμπίεσης απορριμμάτων;
34144512-0;Απορριμματοφόρα οχήματα με συμπιεστή απορριμμάτων;
34144520-9;Βυτία μεταφοράς αποχετευτικών λυμάτων;
34144700-5;Οχήματα κοινής ωφελείας;
34144710-8;Τροχοφόροι φορτωτές;
34144730-4;Οχήματα ανεφοδιασμού καυσίμων για αεροπλάνα;
34144740-7;Οχήματα ρυμούλκησης αεροσκαφών;
34144750-0;Οχήματα μεταφοράς φορτίων;
34144751-7;Αυτοκινούμενοι γερανοί για τη διακίνηση εμπορευμάτων;
34144760-3;Οχήματα κινητών βιβλιοθηκών;
34144800-6;Αυτοκινούμενα τροχόσπιτα;
34144900-7;Ηλεκτρικά οχήματα;
34144910-0;Ηλεκτρικά λεωφορεία;
34150000-3;Προσομοιωτές;
34151000-0;Προσομοιωτές οδήγησης;
34152000-7;Προσομοιωτές εκπαίδευσης;
34200000-9;Αμαξώματα για αυτοκίνητα οχήματα, ρυμουλκούμενα και ημιρυμουλκούμενα οχήματα;
34210000-2;Αμαξώματα οχημάτων;
34211000-9;Αμαξώματα λεωφορείων, αμαξώματα ασθενοφόρων και αμαξώματα για οχήματα μεταφοράς εμπορευμάτων;
34211100-9;Αμαξώματα λεωφορείων;
34211200-9;Αμαξώματα ασθενοφόρων;
34211300-9;Αμαξώματα για οχήματα μεταφοράς εμπορευμάτων;
34220000-5;Ρυμουλκούμενα, ημιρυμουλκούμενα και κινητά εμπορευματοκιβώτια;
34221000-2;Κινητά εμπορευματοκιβώτια ειδικής χρήσης;
34221100-3;Κινητές μονάδες ατυχημάτων;
34221200-4;Κινητές μονάδες εκτάκτου ανάγκης;
34221300-5;Μονάδες χημικών ατυχημάτων;
34223000-6;Ρυμουλκούμενα και ημιρυμουλκούμενα οχήματα;
34223100-7;Ημιρυμουλκούμενα;
34223200-8;Βυτιοφόρα οχήματα ανεφοδιασμού αεροπλάνων;
34223300-9;Ρυμουλκούμενα οχήματα;
34223310-2;Ρυμουλκούμενα οχήματα γενικής χρήσης;
34223320-5;Ρυμουλκούμενα οχήματα μεταφοράς ίππων;
34223330-8;Κινητές ρυμουλκούμενες μονάδες;
34223340-1;Ρυμουλκούμενα βυτία;
34223350-4;Ρυμουλκούμενα οχήματα περιστρεφόμενων κλιμάκων;
34223360-7;Ρυμουλκούμενα βυτία ανεφοδιασμού καυσίμων;
34223370-0;Ανατρεπόμενα ρυμουλκούμενα οχήματα;
34223400-0;Ρυμουλκούμενα και ημιρυμουλκούμενα τύπου τροχόσπιτου;
34224000-3;Μέρη ρυμουλκουμένων, ημιρυμουλκουμένων και άλλων οχημάτων;
34224100-4;Μέρη ρυμουλκουμένων και ημιρυμουλκουμένων;
34224200-5;Μέρη άλλων οχημάτων;
34300000-0;Μέρη και εξαρτήματα για αυτοκίνητα οχήματα και για τους κινητήρες τους;
34310000-3;Μηχανές και μέρη τους (οχήματα);
34311000-0;Μηχανές (οχήματα);
34311100-1;Κινητήρες εσωτερικής καύσης για αυτοκίνητα οχήματα και μοτοσικλέτες;
34311110-4;Κινητήρες εσωτερικής καύσης με ανάφλεξη μέσω σπινθηριστή;
34311120-7;Κινητήρες εσωτερικής καύσης με ανάφλεξη μέσω συμπίεσης;
34312000-7;Μέρη κινητήρων;
34312100-8;Ιμάντες ανεμιστήρων;
34312200-9;Σπινθηριστές;
34312300-0;Ψυγεία οχημάτων;
34312400-1;Πιστόνια;
34312500-2;Στεγανοποιητικά παρεμβύσματα;
34312600-3;Ελαστικοί ιμάντες μεταφοράς;
34312700-4;Ελαστικοί ιμάντες μετάδοσης;
34320000-6;Μηχανολογικά ανταλλακτικά εκτός από κινητήρες και μέρη τους;
34321000-3;’ξονες και κιβώτια ταχυτήτων;
34321100-4;’ξονες τροχών;
34321200-5;Κιβώτια ταχυτήτων;
34322000-0;Φρένα και μέρη τους;
34322100-1;Εξοπλισμός φρένων;
34322200-2;Δισκόφρενα;
34322300-3;Επενδύσεις φρένων;
34322400-4;Τακάκια φρένων;
34322500-5;Σιαγόνες φρένων;
34324000-4;Τροχοί, μέρη και εξαρτήματά τους;
32331000-2;Συστήματα περιστροφής δίσκων;
32331100-3;Πικάπ;
32331200-4;Κασετόφωνα;
32331300-5;Συσκευές αναπαραγωγής ήχου;
32331500-7;Συσκευές εγγραφής;
32331600-8;Συσκευές αναπαραγωγής αρχείων MP3;
32332000-9;Μαγνητόφωνα;
32332100-0;Μηχανές υπαγόρευσης;
32332200-1;Αυτόματοι τηλεφωνητές;
32332300-2;Συσκευές ηχογράφησης;
32333000-6;Συσκευές εγγραφής ή αναπαραγωγής εικόνας;
32333100-7;Συσκευές εγγραφής εικόνας;
32333200-8;Βιντεοκάμερες;
32333300-9;Συσκευές αναπαραγωγής εικόνας;
32333400-0;Συσκευές απλής αναπαραγωγής εικόνας;
32340000-8;Μικρόφωνα και μεγάφωνα;
32341000-5;Μικρόφωνα;
32342000-2;Μεγάφωνα;
32342100-3;Ακουστικά κεφαλής;
32342200-4;Ακουστικά αυτιών;
32342300-5;Μικρόφωνα και συγκροτήματα μεγαφώνων;
32342400-6;Συσκευές ακουστικής;
32342410-9;Εξοπλισμός ήχου;
32342411-6;Ηχεία πολύ μικρών διαστάσεων;
32342412-3;Ηχεία;
32342420-2;Κονσόλα μείξης ήχου για στούντιο;
32342430-5;Σύστημα συμπύκνωσης ηχητικών εγγραφών;
32342440-8;Σύστημα φωνητικών ανακοινώσεων;
32342450-1;Συσκευές εγγραφής φωνητικών μηνυμάτων;
32343000-9;Ενισχυτές;
32343100-0;Ενισχυτές ακουστικών συχνοτήτων;
32343200-1;Φορητά μεγάφωνα;
32344000-6;Συσκευές λήψης ραδιοτηλεφωνίας ή ραδιοτηλεγραφίας;
32344100-7;Φορητοί δέκτες κλήσης και τηλεειδοποίησης;
32344110-0;Σύστημα καταγραφής φωνητικών δεδομένων;
32344200-8;Ραδιοφωνικοί δέκτες;
32344210-1;Εξοπλισμός ασύρματης επικοινωνίας;
32344220-4;Συσκευές ασύρματης τηλεειδοποίησης;
32344230-7;Ραδιοφωνικοί σταθμοί;
32344240-0;Πύργος ραδιοφωνίας;
32344250-3;Ραδιοφωνικές εγκαταστάσεις;
32344260-6;Εξοπλισμός ραδιοφωνίας και πολυπλεκτών;
32344270-9;Σύστημα ελέγχου ασύρματης επικοινωνίας και τηλεφωνίας;
32344280-2;Φορητές ασύρματες συσκευές;
32350000-1;Μέρη εξοπλισμού ήχου και εικόνας;
32351000-8;Εξαρτήματα εξοπλισμού ήχου και εικόνας;
32351100-9;Εξοπλισμός επιμέλειας ταινιών βίντεο;
32351200-0;Αντιανεμικά φύλλα;
32351300-1;Εξαρτήματα εξοπλισμού ήχου;
32351310-4;Κασέτες ήχου;
32352000-5;Κεραίες και ανακλαστήρες;
32352100-6;Μέρη εξοπλισμού ραδιοεπικοινωνίας και ραντάρ;
